field_path,card_source,classification,target_table,batch,status,note
persona_cards.C.banbo.WMAIN.boundaries.voice_samples[],free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.banbo.WMAIN.constraints,free_stage_card_zhongxin_hospital_16zhong.json,Mixed,persona_core|storylet.invariants,C/D,registered,
persona_cards.C.banbo.WMAIN.constraints[],free_stage_card_zhongxin_hospital_16zhong.json,Mixed,persona_core|storylet.invariants,C/D,registered,
persona_cards.C.banbo.WMAIN.inner_state,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.banbo.WMAIN.inner_state.knot,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.banbo.WMAIN.inner_state.stance_to_player,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.banbo.WMAIN.inner_state.unsaid,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.banbo.WMAIN.inner_state.want_now,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.banbo.WMAIN.name,free_stage_card_zhongxin_hospital_16zhong.json,Seed,archetypes/consciousnesses,A,registered,
persona_cards.C.banbo.WMAIN.voice_samples,free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.banbo.WMAIN.voice_samples[],free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.pan_father.WMAIN,free_stage_card_zhongxin_hospital_16zhong.json,Mixed,see_leaf,?,registered,
persona_cards.C.pan_father.WMAIN.boundaries,free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.pan_father.WMAIN.boundaries.hard,free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.pan_father.WMAIN.boundaries.soft,free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.pan_father.WMAIN.boundaries.soft[],free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.pan_father.WMAIN.boundaries.style,free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.pan_father.WMAIN.boundaries.voice_samples,free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.pan_father.WMAIN.boundaries.voice_samples[],free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.pan_father.WMAIN.constraints,free_stage_card_zhongxin_hospital_16zhong.json,Mixed,persona_core|storylet.invariants,C/D,registered,
persona_cards.C.pan_father.WMAIN.constraints[],free_stage_card_zhongxin_hospital_16zhong.json,Mixed,persona_core|storylet.invariants,C/D,registered,
persona_cards.C.pan_father.WMAIN.inner_state,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.pan_father.WMAIN.inner_state.knot,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.pan_father.WMAIN.inner_state.stance_to_player,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.pan_father.WMAIN.inner_state.unsaid,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.pan_father.WMAIN.inner_state.want_now,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.pan_father.WMAIN.name,free_stage_card_zhongxin_hospital_16zhong.json,Seed,archetypes/consciousnesses,A,registered,
persona_cards.C.pan_father.WMAIN.voice_samples,free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.pan_father.WMAIN.voice_samples[],free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.pan_mother.WMAIN,free_stage_card_zhongxin_hospital_16zhong.json,Mixed,see_leaf,?,registered,
persona_cards.C.pan_mother.WMAIN.boundaries,free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.pan_mother.WMAIN.boundaries.hard,free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.pan_mother.WMAIN.boundaries.soft,free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.pan_mother.WMAIN.boundaries.soft[],free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.pan_mother.WMAIN.boundaries.style,free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.pan_mother.WMAIN.boundaries.voice_samples,free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.pan_mother.WMAIN.boundaries.voice_samples[],free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.pan_mother.WMAIN.constraints,free_stage_card_zhongxin_hospital_16zhong.json,Mixed,persona_core|storylet.invariants,C/D,registered,
persona_cards.C.pan_mother.WMAIN.constraints[],free_stage_card_zhongxin_hospital_16zhong.json,Mixed,persona_core|storylet.invariants,C/D,registered,
persona_cards.C.pan_mother.WMAIN.inner_state,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.pan_mother.WMAIN.inner_state.knot,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.pan_mother.WMAIN.inner_state.stance_to_player,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.pan_mother.WMAIN.inner_state.unsaid,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.pan_mother.WMAIN.inner_state.want_now,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.pan_mother.WMAIN.name,free_stage_card_zhongxin_hospital_16zhong.json,Seed,archetypes/consciousnesses,A,registered,
persona_cards.C.pan_mother.WMAIN.voice_samples,free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.pan_mother.WMAIN.voice_samples[],free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.yuxuan.WMAIN,free_stage_card_zhongxin_hospital_16zhong.json,Mixed,see_leaf,?,registered,
persona_cards.C.yuxuan.WMAIN.boundaries,free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.yuxuan.WMAIN.boundaries.hard,free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.yuxuan.WMAIN.boundaries.soft,free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.yuxuan.WMAIN.boundaries.soft[],free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.yuxuan.WMAIN.boundaries.style,free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.yuxuan.WMAIN.boundaries.voice_samples,free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.yuxuan.WMAIN.boundaries.voice_samples[],free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.yuxuan.WMAIN.constraints,free_stage_card_zhongxin_hospital_16zhong.json,Mixed,persona_core|storylet.invariants,C/D,registered,
persona_cards.C.yuxuan.WMAIN.constraints[],free_stage_card_zhongxin_hospital_16zhong.json,Mixed,persona_core|storylet.invariants,C/D,registered,
persona_cards.C.yuxuan.WMAIN.inner_state,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.yuxuan.WMAIN.inner_state.knot,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.yuxuan.WMAIN.inner_state.stance_to_player,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.yuxuan.WMAIN.inner_state.unsaid,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.yuxuan.WMAIN.inner_state.want_now,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,storylet.entry_affect,D,registered,
persona_cards.C.yuxuan.WMAIN.name,free_stage_card_zhongxin_hospital_16zhong.json,Seed,archetypes/consciousnesses,A,registered,
persona_cards.C.yuxuan.WMAIN.voice_samples,free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
persona_cards.C.yuxuan.WMAIN.voice_samples[],free_stage_card_zhongxin_hospital_16zhong.json,Seed,persona_core,C,registered,
present,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,node_contracts/meta,D,registered,
present[],free_stage_card_zhongxin_hospital_16zhong.json,Unclassified,TBD,?,registered,
scene,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,node_contracts/meta,D,registered,
scene_frame,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,node_contracts,D,registered,
scene_frame.frame_id,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,node_contracts,D,registered,
scene_frame.reusable,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,node_contracts,D,registered,
scene_frame.when,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,node_contracts,D,registered,
scene_frame.where,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,node_contracts,D,registered,
scene_frame.关系,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,node_contracts,D,registered,
scene_frame.本视角叠加,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,node_contracts,D,registered,
scene_frame.此刻想要什么,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,node_contracts,D,registered,
scene_frame.物理底座,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,node_contracts,D,registered,
scene_id,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,node_contracts/meta,D,registered,
scene_source_excerpt,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,node_contracts,D,registered,
scene_source_excerpt._note,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,node_contracts,D,registered,
scene_source_excerpt.急诊找人,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,node_contracts,D,registered,
scene_source_excerpt.手术室纱布青年,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,node_contracts,D,registered,
scene_source_excerpt.装失忆与偷听,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,node_contracts,D,registered,
scene_source_excerpt.银发伤员与侦探成立,free_stage_card_zhongxin_hospital_16zhong.json,Storylet,node_contracts,D,registered,
_frame_id,free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
_projection_note,free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
_projection_of,free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
_view,free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
ambient_stage,free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts,D,registered,
ambient_stage.急诊大厅,free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts,D,registered,
ambient_stage.手术室外,free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts,D,registered,
ambient_stage.走廊尽头,free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts,D,registered,
blurb,free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts,D,registered,
ch_anchor,free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts/meta,D,registered,
ch_span,free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
ch_span[],free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
clock,free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts/meta,D,registered,
current_event_terms,free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts,D,registered,
current_event_terms[],free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts,D,registered,
director_beats,free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts,D,registered,
director_beats[],free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts,D,registered,
director_beats[].after,free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
director_beats[].after[],free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
director_beats[].id,free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
director_beats[].role,free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
director_beats[].text,free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
director_only_characters,free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts,D,registered,
director_only_characters[],free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts,D,registered,
entry_hook,free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts,D,registered,
exits,free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts,D,registered,
exits[],free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts,D,registered,
exits[].bridge_hint,free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
exits[].exit_state,free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
exits[].target_card,free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
exits[].trigger,free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
locks,free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts,D,registered,
locks[],free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts,D,registered,
memory_layers,free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
memory_layers.context_memory,free_stage_card_zhongxin_hospital_weichu.json,Mixed,slow_memory|run,C/D,registered,
memory_layers.context_memory[],free_stage_card_zhongxin_hospital_weichu.json,Mixed,slow_memory|run,C/D,registered,
memory_layers.knowledge_gate,free_stage_card_zhongxin_hospital_weichu.json,Seed,knowledge_schedule,A,registered,
memory_layers.knowledge_gate[],free_stage_card_zhongxin_hospital_weichu.json,Seed,knowledge_schedule,A,registered,
memory_layers.relationship_memory,free_stage_card_zhongxin_hospital_weichu.json,Mixed,REL|run,C/D,registered,
memory_layers.relationship_memory[],free_stage_card_zhongxin_hospital_weichu.json,Mixed,REL|run,C/D,registered,
must_happen,free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts,D,registered,
must_happen[],free_stage_card_zhongxin_hospital_weichu.json,Storylet,node_contracts,D,registered,
must_happen[].desc,free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
must_happen[].evidence,free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
must_happen[].frame_beat,free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
must_happen[].frame_beat[],free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
must_happen[].id,free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
persona_cards,free_stage_card_zhongxin_hospital_weichu.json,Unclassified,TBD,?,registered,
persona_cards.C.weichu.WMAIN,free_stage_card_zhongxin_hospital_weichu.json,Mixed,see_leaf,?,registered,
persona_cards.C.weichu.WMAIN.boundaries,free_stage_card_zhongxin_hospital_weichu.json,Seed,persona_core,C,registered,
persona_cards.C.weichu.WMAIN.boundaries.hard,free_stage_card_zhongxin_hospital_weichu.json,Seed,persona_core,C,registered,
persona_cards.C.weichu.WMAIN.boundaries.hard[],free_stage_card_zhongxin_hospital_weichu.json,Seed,persona_core,C,registered,
persona_cards.C.weichu.WMAIN.boundaries.soft,free_stage_card_zhongxin_hospital_weichu.json,Seed,persona_core,C,registered,
persona_cards.C.weichu.WMAIN.boundaries.soft[],free_stage_card_zhongxin_hospital_weichu.json,Seed,persona_core,C,registered,
persona_cards.C.weichu.WMAIN.boundaries.style,free_stage_card_zhongxin_hospital_weichu.json,Seed,persona_core,C,registered,
persona_cards.C.weichu.WMAIN.boundaries.voice_samples,free_stage_card_zhongxin_hospital_weichu.json,Seed,persona_core,C,registered,
persona_cards.C.weichu.WMAIN.boundaries.voice_samples[],free_stage_card_zhongxin_hospital_weichu.json,Seed,persona_core,C,registered,
persona_cards.C.weichu.WMAIN.constraints,free_stage_card_zhongxin_hospital_weichu.json,Mixed,persona_core|storylet.invariants,C/D,registered,
